1000011770,972368940_989557740_	
100014134,19053418_	
100020413,1637169918_2225682438_924282372_	
1000306848,137638669_511765152_	
1000324285,844402315_	
1000401992,2155407607_	
1000693381,1380762428_	
100077645,1730025204_2292380444_67784183_	
100080270,59628104_	
100085660,69318449_	
1000901239,991803510_	
1000938283,1276232034_2235062746_284649323_482496266_	
100101907,115722862_	
100105778,98781952_	
100157179,629094693_	
1001707879,235249782_	
1001911698,1463625044_	
1002090716,250358222_	
1002317474,1400291419_146218712_	
1002407564,393824615_	
1002706716,1260512084_	
100282500,307255298_	
100285601,151511158_	
1002984476,614899409_	
100300056,2239974669_	
1003121732,1474629410_	
1003184389,1342737330_	
100325179,1555344817_	
100338878,900358788_	
1003593954,1725345457_	
1003737048,163368497_	
1003794630,1514660689_	
100381991,103200243_	
1003877629,332064583_	
100403677,2239154168_	
100405714,425078395_	
1004732574,385138051_	
1004831946,1838956550_	
100486207,941625542_	
1004966990,380647923_	
1004977105,553784661_	
1004981802,1322451824_	
100500361,210123966_	
1005045348,1245066757_	
1005130783,236636636_	
1005432294,583236194_	
1005433428,427580534_	
1005450564,496648764_	
100555087,33317457_	
100557999,415805140_	
1005675866,243578252_555083609_	
1005722682,470792126_	
1005939367,538672006_	
100598256,1488562314_971173878_	
1006237058,1157782147_2225694635_2259666501_	
100630463,2184566796_	
1006363464,2164199914_	
1006366950,566851017_	
100637589,24547328_	
1006523232,705574297_	
1006574108,1420084255_	
1006593512,753771950_	
100660318,1627005043_	
1006614204,1113317671_	
1006665115,1249540891_	
1006695278,1146412867_	
1006782722,157494886_	
100680583,110556685_	
1006973528,53279232_	
1007153400,2236482728_	
1007316234,1708551278_	
1007458418,2197431328_	
1007627629,606631182_	
100768972,1736425843_	
100769959,173335273_	
1007811085,557758498_	
1007838518,220589217_	
100787648,249007025_422893165_	
1007960136,75894928_	
1008047148,1330169689_234514084_	
1008142068,218290821_	
100814878,108756208_1516501477_264747594_	
1008718651,255760687_	
100881091,1126760432_1579802972_177709848_229632215_438954220_595398258_	
100881630,124895860_	
1008868542,399389313_	
1009205480,1532037241_	
100937224,1658041910_	
1009669902,1524097040_	
1010095842,316341550_	
1010146340,1628311938_	
1010235002,50864278_618740504_	
1010677598,456421847_	
101076818,981580357_	
101099169,63526756_	
101127050,529567992_	
1011630685,2166432727_	
1011739927,626041628_	
101187047,762087108_	
1012062788,308213668_	
1012136316,2169403287_	
1012287229,1619312178_473510283_	
1012431674,865833386_	
1012595138,165305568_550563696_	
1012957752,290081326_	
1013094812,1371489265_	
101311381,1666842349_1673001001_220172523_225470835_254094253_364719478_541609029_585957002_861849739_	
1013450244,252251835_	
1013542938,84916097_	
1013863447,530926521_	
101387555,1241045083_1679769476_	
1014257486,563350404_	
1014732961,86825243_	
1014760268,124856563_2177103379_325101380_535226949_565202260_	
1014792566,1093638608_	
1014795534,1169423082_	
1014817332,369498982_	
1015089366,815691798_	
1015116848,432248653_	
1015368680,455798563_	
101547029,1327950168_	
101547491,322683471_	
101550935,581542150_	
1015533390,472588926_	
1015549644,67999814_	
1015595298,484960203_	
1015756249,1084037557_	
1015831891,1159071086_	
1016025835,2282905650_	
1016044658,372683284_	
1016218734,519977794_	
1016368723,1260520273_	
1016451162,719215207_	
101651259,116335991_1321480590_342890420_	
1016570834,365485903_	
1016585366,437131577_	
1016797046,634147099_	
1016805061,232257579_	
1016810892,2232033992_	
1017601584,1000007198_	
1018021346,1571020280_	
1018286660,2244181261_	
1018316767,55466672_	
101844564,1543980541_	
1018451839,452023223_	
101846349,410311616_	
1018630633,1377643364_	
101870982,1537553334_627124299_	
101874811,83924185_	
101875469,102488678_	
1018869270,1719631142_	
1018921,244367151_483355278_	
1018925298,2153906388_	
101905646,1451770112_	
101908719,123929058_	
101911036,549435539_	
1019190264,1524187212_	
1019196914,588600836_	
1019341884,1102135904_15459756_1860134930_2176212294_	
101957201,2277685987_	
1019645334,1632538428_	
1019674153,276705833_	
101983780,313378055_	
1020038234,936010178_	
1020079842,2192929729_	
1020135702,989415744_	
1020225540,1002566598_	
1020263466,368551688_	
102052772,568293735_	
1020552776,895869900_	
1020563563,280026966_	
1020823844,555592880_	
1020847483,23820793_	
1020847784,355783607_	
102109514,19003664_	
1021173823,1598571498_	
102118950,273097799_	
1021270668,613977264_	
102162231,1062180025_1133472180_1188334285_1477212804_159756530_1606656792_1642491074_1932304555_2286704918_262079161_273338149_301925953_305159260_395072943_408540408_421681998_430913142_456479850_471844214_484628407_562713118_579644972_591568355_629380045_874997305_93449367_	
102213576,579487160_	
1022213192,899413273_	
102225147,2163294253_	
1022266224,1887746334_	
1022287784,1680849272_	
1022485338,1408862803_	
1022627473,281534022_	
1022665644,1712984346_	
1022893627,2226078629_	
1023046724,263177178_	
1023072078,145561472_1558644848_24244728_303177958_394899260_397412962_421154699_500141415_54165640_636431876_743924550_82863442_962900503_	
102321187,2331992526_	
102321929,357035022_	
1023290828,590131214_	
1023385027,1220794250_	
1023656172,495470089_	
102395023,403298104_	
1024209132,1719341790_	
1024290661,808070846_	
1024462994,243933436_	
1024767907,1561332384_	
1024777693,38589890_489521994_	
102493536,334646616_	
10252962,1073061505_1160692520_1328094926_161140251_1628452844_1679568787_210529660_21127172_213443303_2224228830_236524833_253794528_340672167_373671219_413425488_464787897_571259605_624245578_75165175_792458030_	
1025389136,284319267_	
102548206,1400302537_	
1025643320,1647171804_	
1025683584,1393399796_	
1025796991,1684599961_	
1026426956,92386370_	
1026659244,561731598_	
102687765,13065312_	
102700680,396656597_	
1027121876,122541794_	
1027151360,859413290_	
1027194326,464149167_	
1027350811,1852559154_	
1027440656,595147359_	
1027547084,468990830_	
1027624952,2277178459_	
1027637209,1955227519_	
102796090,433796752_	
102825413,612773270_	
102839021,468494787_	
102862303,1005127393_1013772914_1025627107_1040543466_1042125192_1043638580_1057005571_1075241311_1084175324_1084397893_1088271986_1099584204_1118023148_1135805839_1167202506_1210657231_1257345986_1271271937_1307815602_1314549164_1327988041_1335208644_1350438944_1363434080_1392887869_1434030637_1451608706_1458236065_1468220646_1478507318_1514103781_152004991_1528882034_1534466718_1541729893_156348341_158150685_1605933649_1609245230_162982535_1640967295_1656525444_1665844573_1674920870_1687843934_1715447671_1729055724_175961584_184629154_1862559002_1877342899_1884752676_1893492728_1926812144_1954713679_1977863234_197943619_2151864900_2160026182_2162475909_2165972043_2178527425_2185138706_2186042983_2191413972_2195829475_2214921038_2223250855_2234004798_2237013049_2238221155_2253514334_2257385075_2264657681_2267090199_2290573584_231744191_234068759_236210821_236658391_238676509_25255722_254080343_275792409_287122143_310196643_315491092_326732473_32685340_330198757_33220076_332379918_337464661_338835836_340648570_341349698_347665059_355051694_368183252_368271567_368914139_37878249_383244508_397912637_39792187_407686720_409577603_429529356_430044878_430192743_439149056_449048868_450146942_451391818_467842487_469502052_47159022_478812870_482075688_483145947_489128314_498300649_518973135_520704662_526617703_528163338_541675158_542316988_543283965_546949740_552674999_567880224_571656227_572377009_575273105_587080281_593451336_595917854_603720513_605154841_608404190_610953942_612289190_612596115_614068932_622866832_628885233_633370400_702338335_707918948_732383017_733599750_739925006_758720802_77767068_801798750_898707445_927520028_96326816_992056028_	
1028834664,1078617642_	
102886243,99230681_	
1028949086,587808327_912737528_	
1028980460,402504048_	
1029102409,762755005_	
1029553069,764467154_	
1029649753,902724462_	
1029790040,1761773552_	
1029864702,750849662_	
1029994524,942341010_	
1030025412,2295194870_	
1030028695,2313051001_	
1030037977,872728928_	
1030493964,553440203_	
103059535,242545502_	
1030825806,1270596229_271180447_	
1031061559,1436483460_	
1031136536,1499756659_1918577892_2180445966_	
1031335602,870951451_	
1031599110,125178940_	
1031614699,498609475_	
1031666478,493693227_	
1031781404,529094231_	
103192696,1621413451_295225023_	
1031964594,202416949_	
1032048349,476481449_	
1032137846,1395948079_	
103221333,72037225_	
1032539702,1678996464_	
103259378,2290220462_	
1032887126,1057106491_	
1032925549,1276621272_	
103297822,189840267_	
10333672,283188224_	
1033599474,1093154731_	
103367885,1284520812_	
1033705706,335761263_	
